plot,plot_section,plot_section_label,month_order,month,survey_date,observation_source,genet,species,is_baseline_genet,present,surviving_from_baseline,died_from_baseline_this_month,area,area_m2,plot_area_m2,percent_cover_of_plot,taglab_area_units
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__515,Orbicella annularis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__517,Orbicella annularis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__519,Orbicella annularis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__52,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__520,Orbicella annularis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__523,Orbicella annularis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__524,Orbicella annularis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__53,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__531,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__532,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__533,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__535,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__54,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__540,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__55,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__56,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__561,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__562,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__563,Orbicella annularis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__564,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__565,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__566,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__567,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__568,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__57,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__570,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__571,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__573,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__575,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__577,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__579,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__580,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__582,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__583,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__584,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__585,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__586,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__589,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__590,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__591,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__593,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__595,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__596,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__598,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__6,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__614,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__617,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__674,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__676,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__677,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__680,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__683,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__685,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__686,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__687,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__688,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__689,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__691,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__692,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__693,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__694,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__697,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__698,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__699,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__7,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__700,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__727,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__730,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__732,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__733,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__737,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__738,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__740,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__742,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__745,Orbicella faveolata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__746,Orbicella faveolata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__748,Orbicella faveolata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__749,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__753,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__754,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__755,Orbicella faveolata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__757,Orbicella faveolata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__759,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__760,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__762,Orbicella faveolata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__764,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__765,Orbicella faveolata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__767,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__784,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__792,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__793,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__796,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__798,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__8,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__801,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__802,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__804,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__805,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__806,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__808,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__810,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__811,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__814,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__828,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__829,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__831,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__833,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__835,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__836,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__841,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__846,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__85,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__850,Orbicella annularis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__851,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__852,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__868,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__9,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__90,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__928,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__930,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__932,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__933,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__939,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__942,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__969,Acropora cervicornis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__971,Acropora cervicornis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__977,Acropora cervicornis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__979,Acropora cervicornis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__980,Acropora cervicornis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__982,Acropora cervicornis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__985,Acropora cervicornis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-0__986,Acropora cervicornis,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-1__0,Orbicella annularis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,NA,1-1__10,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__11,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.375,4.375e-4,480,9.114583333333334e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,NA,1-1__12,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__13,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.44,3.44e-4,480,7.166666666666667e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__14,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.4375,4.4375e-4,480,9.244791666666668e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,NA,1-1__15,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__16,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,8.9725,8.9725e-4,480,1.8692708333333332e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,NA,1-1__17,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__18,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,3.5775,3.5775e-4,480,7.453125e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__19,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,9.555,9.555000000000001e-4,480,1.9906250000000002e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__2,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.26,5.26e-4,480,1.0958333333333333e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__20,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,5.6525,5.6525e-4,480,1.1776041666666666e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__21,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,33.28,0.003328,480,6.933333333333333e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__22,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,3.9625,3.9625e-4,480,8.255208333333334e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,NA,1-1__23,Acropora palmata,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__24,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.6125,6.125e-5,480,1.2760416666666667e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__25,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,10.495,0.0010494999999999999,480,2.186458333333333e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__26,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,2.7175,2.7174999999999996e-4,480,5.661458333333333e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__27,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,4.5225,4.5225e-4,480,9.421875e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__28,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,9.315,9.314999999999999e-4,480,1.9406249999999998e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__29,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.2625,1.2625e-4,480,2.6302083333333333e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__3,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.6625,4.6625e-4,480,9.713541666666666e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,NA,1-1__30,Orbicella annularis,TRUE,FALSE,FALSE,FALSE,0,0,NA,NA,NA
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__31,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,11.1625,0.00111625,480,2.3255208333333334e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__32,Acropora palmata,TRUE,TRUE,TRUE,FALSE,304.465,0.030446499999999998,480,0.006343020833333333,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__33,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,3.6275,3.6275e-4,480,7.557291666666667e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__34,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,4.4875,4.4875e-4,480,9.348958333333332e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__35,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.645,6.45e-5,480,1.3437499999999998e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__36,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.9775,1.9775e-4,480,4.119791666666667e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__38,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.39,4.39e-4,480,9.145833333333334e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__39,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.0425,6.042500000000001e-4,480,1.2588541666666667e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__4,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.3725,5.3725e-4,480,1.1192708333333332e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__40,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.7525,5.7525e-4,480,1.1984375e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__41,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.105,6.105e-4,480,1.2718750000000002e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__42,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.6775,6.6775e-4,480,1.3911458333333335e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__43,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.65,5.650000000000001e-4,480,1.1770833333333335e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__44,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.0525,5.052500000000001e-4,480,1.0526041666666668e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__45,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.565,6.565000000000001e-4,480,1.3677083333333336e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__46,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.2675,5.2675e-4,480,1.0973958333333334e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__47,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,6.1125,6.1125e-4,480,1.2734375000000002e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__48,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,2.1775,2.1775000000000003e-4,480,4.536458333333334e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__49,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,6.13,6.129999999999999e-4,480,1.2770833333333332e-4,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__5,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.575,4.575e-4,480,9.531249999999999e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__50,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,4.335,4.335e-4,480,9.031249999999999e-5,cm2
Plot E,all,Plot E,5,September,2025-09-08,interval_end,1-1__51,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,7.0425,7.0425e-4,480,1.4671875e-4,cm2
