plot,plot_section,plot_section_label,month,month_order,survey_date,observation_source,genet,tag,genotype,species,plot_area_m2,taglab_area_units,area,area_m2,present,snapshot_object_id,n_duplicate_observations
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-0__939,NA,NA,Orbicella franksi,480,cm2,6.2125,6.212500000000001e-4,TRUE,Plot E__3__interval_end__1-0__939,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-0__942,NA,NA,Orbicella franksi,480,cm2,8.2575,8.2575e-4,TRUE,Plot E__3__interval_end__1-0__942,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-0__969,NA,NA,Acropora cervicornis,480,cm2,12.01,0.001201,TRUE,Plot E__3__interval_end__1-0__969,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-0__971,NA,NA,Acropora cervicornis,480,cm2,4.0075,4.0075e-4,TRUE,Plot E__3__interval_end__1-0__971,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-0__977,NA,NA,Acropora cervicornis,480,cm2,3.25,3.25e-4,TRUE,Plot E__3__interval_end__1-0__977,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-0__979,NA,NA,Acropora cervicornis,480,cm2,3.06,3.06e-4,TRUE,Plot E__3__interval_end__1-0__979,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-0__980,NA,NA,Acropora cervicornis,480,cm2,7.63,7.63e-4,TRUE,Plot E__3__interval_end__1-0__980,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-0__986,NA,NA,Acropora cervicornis,480,cm2,8.1125,8.112500000000001e-4,TRUE,Plot E__3__interval_end__1-0__986,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__0,NA,NA,Orbicella annularis,480,cm2,0.4325,4.325e-5,TRUE,Plot E__3__interval_end__1-1__0,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__11,NA,NA,Orbicella franksi,480,cm2,4.0925,4.0925e-4,TRUE,Plot E__3__interval_end__1-1__11,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__13,NA,NA,Orbicella franksi,480,cm2,2.3,2.2999999999999998e-4,TRUE,Plot E__3__interval_end__1-1__13,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__14,NA,NA,Orbicella franksi,480,cm2,4.695,4.6950000000000003e-4,TRUE,Plot E__3__interval_end__1-1__14,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__16,NA,NA,Orbicella annularis,480,cm2,8.3075,8.307499999999999e-4,TRUE,Plot E__3__interval_end__1-1__16,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__18,NA,NA,Orbicella annularis,480,cm2,2.83,2.83e-4,TRUE,Plot E__3__interval_end__1-1__18,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__19,NA,NA,Orbicella annularis,480,cm2,7.6525,7.652500000000001e-4,TRUE,Plot E__3__interval_end__1-1__19,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__2,NA,NA,Orbicella franksi,480,cm2,4.9825,4.9825e-4,TRUE,Plot E__3__interval_end__1-1__2,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__20,NA,NA,Orbicella annularis,480,cm2,5.025,5.025e-4,TRUE,Plot E__3__interval_end__1-1__20,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__21,NA,NA,Orbicella annularis,480,cm2,28.8,0.00288,TRUE,Plot E__3__interval_end__1-1__21,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__22,NA,NA,Orbicella annularis,480,cm2,3.3275,3.3275000000000004e-4,TRUE,Plot E__3__interval_end__1-1__22,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__24,NA,NA,Orbicella annularis,480,cm2,0.4925,4.925e-5,TRUE,Plot E__3__interval_end__1-1__24,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__25,NA,NA,Orbicella annularis,480,cm2,8.8375,8.8375e-4,TRUE,Plot E__3__interval_end__1-1__25,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__26,NA,NA,Orbicella annularis,480,cm2,2.76,2.76e-4,TRUE,Plot E__3__interval_end__1-1__26,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__27,NA,NA,Orbicella annularis,480,cm2,3.1025,3.1025e-4,TRUE,Plot E__3__interval_end__1-1__27,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__28,NA,NA,Orbicella annularis,480,cm2,8.0475,8.047499999999999e-4,TRUE,Plot E__3__interval_end__1-1__28,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__29,NA,NA,Orbicella annularis,480,cm2,0.9975,9.975e-5,TRUE,Plot E__3__interval_end__1-1__29,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__3,NA,NA,Orbicella franksi,480,cm2,4.4275,4.4275e-4,TRUE,Plot E__3__interval_end__1-1__3,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__30,NA,NA,Orbicella annularis,480,cm2,0,0,FALSE,Plot E__3__interval_end__1-1__30,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__31,NA,NA,Orbicella annularis,480,cm2,9.1025,9.102499999999999e-4,TRUE,Plot E__3__interval_end__1-1__31,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__32,NA,NA,Acropora palmata,480,cm2,227.19,0.022719,TRUE,Plot E__3__interval_end__1-1__32,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__33,NA,NA,Orbicella annularis,480,cm2,2.8225,2.8225e-4,TRUE,Plot E__3__interval_end__1-1__33,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__34,NA,NA,Orbicella annularis,480,cm2,3.0675,3.0675e-4,TRUE,Plot E__3__interval_end__1-1__34,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__35,NA,NA,Orbicella annularis,480,cm2,0.54,5.4000000000000005e-5,TRUE,Plot E__3__interval_end__1-1__35,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__36,NA,NA,Orbicella annularis,480,cm2,1.735,1.7350000000000002e-4,TRUE,Plot E__3__interval_end__1-1__36,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__38,NA,NA,Orbicella franksi,480,cm2,5.985,5.985000000000001e-4,TRUE,Plot E__3__interval_end__1-1__38,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__39,NA,NA,Orbicella franksi,480,cm2,5.75,5.75e-4,TRUE,Plot E__3__interval_end__1-1__39,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__4,NA,NA,Orbicella franksi,480,cm2,5.025,5.025e-4,TRUE,Plot E__3__interval_end__1-1__4,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__40,NA,NA,Orbicella franksi,480,cm2,5.7025,5.7025e-4,TRUE,Plot E__3__interval_end__1-1__40,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__41,NA,NA,Orbicella franksi,480,cm2,5.0125,5.012500000000001e-4,TRUE,Plot E__3__interval_end__1-1__41,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__42,NA,NA,Orbicella franksi,480,cm2,6.3425,6.3425e-4,TRUE,Plot E__3__interval_end__1-1__42,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__43,NA,NA,Orbicella franksi,480,cm2,6.0425,6.042500000000001e-4,TRUE,Plot E__3__interval_end__1-1__43,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__44,NA,NA,Orbicella franksi,480,cm2,4.73,4.7300000000000006e-4,TRUE,Plot E__3__interval_end__1-1__44,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__45,NA,NA,Orbicella franksi,480,cm2,6.145,6.144999999999999e-4,TRUE,Plot E__3__interval_end__1-1__45,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__46,NA,NA,Orbicella franksi,480,cm2,5.09,5.09e-4,TRUE,Plot E__3__interval_end__1-1__46,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__47,NA,NA,Orbicella annularis,480,cm2,5.77,5.769999999999999e-4,TRUE,Plot E__3__interval_end__1-1__47,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__48,NA,NA,Orbicella annularis,480,cm2,2.3525,2.3525e-4,TRUE,Plot E__3__interval_end__1-1__48,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__49,NA,NA,Orbicella annularis,480,cm2,5.4275,5.4275e-4,TRUE,Plot E__3__interval_end__1-1__49,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__5,NA,NA,Orbicella franksi,480,cm2,4.9525,4.952499999999999e-4,TRUE,Plot E__3__interval_end__1-1__5,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__50,NA,NA,Orbicella annularis,480,cm2,4.755,4.755e-4,TRUE,Plot E__3__interval_end__1-1__50,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__51,NA,NA,Orbicella annularis,480,cm2,6.975,6.975e-4,TRUE,Plot E__3__interval_end__1-1__51,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__52,NA,NA,Orbicella annularis,480,cm2,16.8775,0.00168775,TRUE,Plot E__3__interval_end__1-1__52,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__53,NA,NA,Orbicella annularis,480,cm2,6.7625,6.7625e-4,TRUE,Plot E__3__interval_end__1-1__53,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__54,NA,NA,Orbicella annularis,480,cm2,5.33,5.33e-4,TRUE,Plot E__3__interval_end__1-1__54,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__55,NA,NA,Orbicella faveolata,480,cm2,8.975,8.975e-4,TRUE,Plot E__3__interval_end__1-1__55,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__56,NA,NA,Orbicella faveolata,480,cm2,4.1025,4.1025e-4,TRUE,Plot E__3__interval_end__1-1__56,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__57,NA,NA,Orbicella faveolata,480,cm2,4.27,4.2699999999999997e-4,TRUE,Plot E__3__interval_end__1-1__57,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__58,NA,NA,Acropora palmata,480,cm2,9,9e-4,TRUE,Plot E__3__interval_end__1-1__58,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__59,NA,NA,Acropora palmata,480,cm2,10.5825,0.00105825,TRUE,Plot E__3__interval_end__1-1__59,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__6,NA,NA,Orbicella franksi,480,cm2,3.975,3.975e-4,TRUE,Plot E__3__interval_end__1-1__6,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__60,NA,NA,Acropora palmata,480,cm2,18.5625,0.00185625,TRUE,Plot E__3__interval_end__1-1__60,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__61,NA,NA,Acropora palmata,480,cm2,9.3575,9.3575e-4,TRUE,Plot E__3__interval_end__1-1__61,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__62,NA,NA,Acropora palmata,480,cm2,12.1525,0.00121525,TRUE,Plot E__3__interval_end__1-1__62,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__8,NA,NA,Orbicella franksi,480,cm2,5.1375,5.1375e-4,TRUE,Plot E__3__interval_end__1-1__8,1
Plot E,all,Plot E,July,3,2025-07-11,interval_end,1-1__9,NA,NA,Orbicella franksi,480,cm2,5.15,5.15e-4,TRUE,Plot E__3__interval_end__1-1__9,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__10,NA,NA,Orbicella annularis,480,cm2,1.715,1.715e-4,TRUE,Plot E__4__interval_end__1-0__10,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1037,NA,NA,Orbicella faveolata,480,cm2,7.595,7.595e-4,TRUE,Plot E__4__interval_end__1-0__1037,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1040,NA,NA,Orbicella faveolata,480,cm2,10.1075,0.00101075,TRUE,Plot E__4__interval_end__1-0__1040,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1041,NA,NA,Orbicella faveolata,480,cm2,6.555,6.554999999999999e-4,TRUE,Plot E__4__interval_end__1-0__1041,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1087,NA,NA,Orbicella faveolata,480,cm2,13.7375,0.00137375,TRUE,Plot E__4__interval_end__1-0__1087,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1090,NA,NA,Orbicella faveolata,480,cm2,5.175,5.175e-4,TRUE,Plot E__4__interval_end__1-0__1090,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1091,NA,NA,Orbicella faveolata,480,cm2,6.175,6.175e-4,TRUE,Plot E__4__interval_end__1-0__1091,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1092,NA,NA,Orbicella faveolata,480,cm2,6.26,6.259999999999999e-4,TRUE,Plot E__4__interval_end__1-0__1092,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1118,NA,NA,Orbicella faveolata,480,cm2,4.0175,4.0175e-4,TRUE,Plot E__4__interval_end__1-0__1118,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1122,NA,NA,Orbicella faveolata,480,cm2,6.5125,6.5125e-4,TRUE,Plot E__4__interval_end__1-0__1122,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1126,NA,NA,Orbicella faveolata,480,cm2,3.375,3.375e-4,TRUE,Plot E__4__interval_end__1-0__1126,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1152,NA,NA,Orbicella faveolata,480,cm2,7.88,7.88e-4,TRUE,Plot E__4__interval_end__1-0__1152,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1153,NA,NA,Orbicella faveolata,480,cm2,5.0325,5.0325e-4,TRUE,Plot E__4__interval_end__1-0__1153,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1154,NA,NA,Orbicella faveolata,480,cm2,4.565,4.5650000000000004e-4,TRUE,Plot E__4__interval_end__1-0__1154,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1158,NA,NA,Orbicella faveolata,480,cm2,4.4825,4.4824999999999997e-4,TRUE,Plot E__4__interval_end__1-0__1158,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1159,NA,NA,Orbicella faveolata,480,cm2,5.8625,5.8625e-4,TRUE,Plot E__4__interval_end__1-0__1159,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1161,NA,NA,Orbicella faveolata,480,cm2,2.5625,2.5625e-4,TRUE,Plot E__4__interval_end__1-0__1161,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1173,NA,NA,Orbicella annularis,480,cm2,5.365,5.365e-4,TRUE,Plot E__4__interval_end__1-0__1173,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1174,NA,NA,Orbicella annularis,480,cm2,2.075,2.0750000000000003e-4,TRUE,Plot E__4__interval_end__1-0__1174,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1176,NA,NA,Orbicella annularis,480,cm2,4.3975,4.3975e-4,TRUE,Plot E__4__interval_end__1-0__1176,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1177,NA,NA,Orbicella annularis,480,cm2,20.67,0.0020670000000000003,TRUE,Plot E__4__interval_end__1-0__1177,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1178,NA,NA,Orbicella annularis,480,cm2,2.495,2.495e-4,TRUE,Plot E__4__interval_end__1-0__1178,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1179,NA,NA,Orbicella annularis,480,cm2,1.05,1.05e-4,TRUE,Plot E__4__interval_end__1-0__1179,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1180,NA,NA,Orbicella annularis,480,cm2,2.0825,2.0825e-4,TRUE,Plot E__4__interval_end__1-0__1180,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1209,NA,NA,Acropora cervicornis,480,cm2,6.015,6.014999999999999e-4,TRUE,Plot E__4__interval_end__1-0__1209,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1210,NA,NA,Acropora cervicornis,480,cm2,6.965,6.965e-4,TRUE,Plot E__4__interval_end__1-0__1210,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1211,NA,NA,Acropora cervicornis,480,cm2,3.87,3.8700000000000003e-4,TRUE,Plot E__4__interval_end__1-0__1211,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1212,NA,NA,Acropora cervicornis,480,cm2,6.0925,6.0925e-4,TRUE,Plot E__4__interval_end__1-0__1212,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1213,NA,NA,Acropora cervicornis,480,cm2,8.39,8.39e-4,TRUE,Plot E__4__interval_end__1-0__1213,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1214,NA,NA,Acropora cervicornis,480,cm2,5.0525,5.052500000000001e-4,TRUE,Plot E__4__interval_end__1-0__1214,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1217,NA,NA,Orbicella faveolata,480,cm2,7.315,7.315e-4,TRUE,Plot E__4__interval_end__1-0__1217,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1223,NA,NA,Orbicella faveolata,480,cm2,4.6675,4.6675000000000004e-4,TRUE,Plot E__4__interval_end__1-0__1223,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__1224,NA,NA,Orbicella faveolata,480,cm2,4.3925,4.3925e-4,TRUE,Plot E__4__interval_end__1-0__1224,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__221,NA,NA,Orbicella annularis,480,cm2,27.4525,0.00274525,TRUE,Plot E__4__interval_end__1-0__221,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__224,NA,NA,Orbicella annularis,480,cm2,76.355,0.007635500000000001,TRUE,Plot E__4__interval_end__1-0__224,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__261,NA,NA,Orbicella annularis,480,cm2,28.6525,0.00286525,TRUE,Plot E__4__interval_end__1-0__261,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__2796,NA,NA,Orbicella annularis,480,cm2,0.51,5.1e-5,TRUE,Plot E__4__interval_end__1-0__2796,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__3168,NA,NA,Orbicella annularis,480,cm2,8.8075,8.807499999999999e-4,TRUE,Plot E__4__interval_end__1-0__3168,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__3169,NA,NA,Orbicella annularis,480,cm2,3.735,3.7349999999999997e-4,TRUE,Plot E__4__interval_end__1-0__3169,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__3170,NA,NA,Orbicella annularis,480,cm2,2.18,2.18e-4,TRUE,Plot E__4__interval_end__1-0__3170,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__3171,NA,NA,Orbicella annularis,480,cm2,1.375,1.375e-4,TRUE,Plot E__4__interval_end__1-0__3171,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__3173,NA,NA,Orbicella annularis,480,cm2,2.0425,2.0425e-4,TRUE,Plot E__4__interval_end__1-0__3173,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__3366,NA,NA,Orbicella annularis,480,cm2,4.9225,4.922500000000001e-4,TRUE,Plot E__4__interval_end__1-0__3366,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__344,NA,NA,Orbicella annularis,480,cm2,47.685,0.0047685,TRUE,Plot E__4__interval_end__1-0__344,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__365,NA,NA,Orbicella annularis,480,cm2,0.785,7.85e-5,TRUE,Plot E__4__interval_end__1-0__365,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__367,NA,NA,Orbicella annularis,480,cm2,24.4825,0.0024482500000000003,TRUE,Plot E__4__interval_end__1-0__367,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__368,NA,NA,Orbicella annularis,480,cm2,10.0975,0.00100975,TRUE,Plot E__4__interval_end__1-0__368,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__373,NA,NA,Orbicella annularis,480,cm2,0.42,4.2e-5,TRUE,Plot E__4__interval_end__1-0__373,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__375,NA,NA,Orbicella annularis,480,cm2,3.185,3.185e-4,TRUE,Plot E__4__interval_end__1-0__375,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__382,NA,NA,Orbicella annularis,480,cm2,2.5025,2.5025e-4,TRUE,Plot E__4__interval_end__1-0__382,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__4,NA,NA,Orbicella annularis,480,cm2,4.555,4.5549999999999996e-4,TRUE,Plot E__4__interval_end__1-0__4,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__405,NA,NA,Orbicella franksi,480,cm2,38.4425,0.0038442500000000004,TRUE,Plot E__4__interval_end__1-0__405,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__409,NA,NA,Orbicella franksi,480,cm2,19.88,0.0019879999999999997,TRUE,Plot E__4__interval_end__1-0__409,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__412,NA,NA,Orbicella franksi,480,cm2,13.845,0.0013845,TRUE,Plot E__4__interval_end__1-0__412,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__413,NA,NA,Orbicella franksi,480,cm2,6.895,6.895e-4,TRUE,Plot E__4__interval_end__1-0__413,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__449,NA,NA,Orbicella annularis,480,cm2,32.14,0.003214,TRUE,Plot E__4__interval_end__1-0__449,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__47,NA,NA,Orbicella annularis,480,cm2,1.81,1.81e-4,TRUE,Plot E__4__interval_end__1-0__47,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__470,NA,NA,Orbicella franksi,480,cm2,5.165,5.165e-4,TRUE,Plot E__4__interval_end__1-0__470,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__475,NA,NA,Orbicella franksi,480,cm2,4.8125,4.8125e-4,TRUE,Plot E__4__interval_end__1-0__475,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__476,NA,NA,Orbicella franksi,480,cm2,6.2475,6.2475e-4,TRUE,Plot E__4__interval_end__1-0__476,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__478,NA,NA,Orbicella franksi,480,cm2,10.475,0.0010475,TRUE,Plot E__4__interval_end__1-0__478,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__481,NA,NA,Orbicella franksi,480,cm2,5.9475,5.9475e-4,TRUE,Plot E__4__interval_end__1-0__481,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__483,NA,NA,Orbicella franksi,480,cm2,5.5125,5.5125e-4,TRUE,Plot E__4__interval_end__1-0__483,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__485,NA,NA,Orbicella franksi,480,cm2,6.71,6.71e-4,TRUE,Plot E__4__interval_end__1-0__485,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__488,NA,NA,Orbicella franksi,480,cm2,6.5375,6.537499999999999e-4,TRUE,Plot E__4__interval_end__1-0__488,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__489,NA,NA,Orbicella franksi,480,cm2,6.39,6.389999999999999e-4,TRUE,Plot E__4__interval_end__1-0__489,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__5,NA,NA,Orbicella annularis,480,cm2,3.115,3.1150000000000004e-4,TRUE,Plot E__4__interval_end__1-0__5,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__50,NA,NA,Orbicella annularis,480,cm2,12.955,0.0012955,TRUE,Plot E__4__interval_end__1-0__50,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__51,NA,NA,Orbicella annularis,480,cm2,2.745,2.745e-4,TRUE,Plot E__4__interval_end__1-0__51,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__52,NA,NA,Orbicella annularis,480,cm2,5.95,5.95e-4,TRUE,Plot E__4__interval_end__1-0__52,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__53,NA,NA,Orbicella annularis,480,cm2,3.5525,3.5525000000000004e-4,TRUE,Plot E__4__interval_end__1-0__53,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__531,NA,NA,Orbicella annularis,480,cm2,1.315,1.315e-4,TRUE,Plot E__4__interval_end__1-0__531,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__532,NA,NA,Orbicella annularis,480,cm2,36.7575,0.00367575,TRUE,Plot E__4__interval_end__1-0__532,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__533,NA,NA,Orbicella annularis,480,cm2,2.6325,2.6325e-4,TRUE,Plot E__4__interval_end__1-0__533,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__535,NA,NA,Orbicella annularis,480,cm2,6.36,6.360000000000001e-4,TRUE,Plot E__4__interval_end__1-0__535,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__54,NA,NA,Orbicella annularis,480,cm2,4.5175,4.5175e-4,TRUE,Plot E__4__interval_end__1-0__54,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__540,NA,NA,Orbicella annularis,480,cm2,4.5775,4.5775e-4,TRUE,Plot E__4__interval_end__1-0__540,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__55,NA,NA,Orbicella annularis,480,cm2,2.6075,2.6074999999999997e-4,TRUE,Plot E__4__interval_end__1-0__55,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__56,NA,NA,Orbicella annularis,480,cm2,0.415,4.15e-5,TRUE,Plot E__4__interval_end__1-0__56,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__561,NA,NA,Orbicella annularis,480,cm2,0.5,5e-5,TRUE,Plot E__4__interval_end__1-0__561,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__562,NA,NA,Orbicella annularis,480,cm2,0.9625,9.625000000000001e-5,TRUE,Plot E__4__interval_end__1-0__562,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__564,NA,NA,Orbicella annularis,480,cm2,0.5775,5.775e-5,TRUE,Plot E__4__interval_end__1-0__564,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__565,NA,NA,Orbicella annularis,480,cm2,0.965,9.65e-5,TRUE,Plot E__4__interval_end__1-0__565,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__566,NA,NA,Orbicella annularis,480,cm2,2.5725,2.5725e-4,TRUE,Plot E__4__interval_end__1-0__566,1
Plot E,all,Plot E,August,4,2025-08-04,interval_end,1-0__567,NA,NA,Orbicella annularis,480,cm2,0.78,7.8e-5,TRUE,Plot E__4__interval_end__1-0__567,1
